Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
449,2019-01-01 05:56:17,30082025922891,fraud_Wilkinson Ltd,entertainment,42.83,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,abdf7f8460f0e2e8a8e192900113949c,1325397377,26.599772,-80.87758000000001,0,
450,2019-01-01 05:56:54,6011148190095209,"fraud_Adams, Kovacek and Kuhlman",grocery_net,74.85,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,5674d7c6891a3d5e9a9fa208730057a4,1325397414,38.544098,-123.311607,0,95450
451,2019-01-01 05:56:54,4951647200979051,"fraud_Moen, Reinger and Murphy",grocery_pos,109.17,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,f26d2d8fa1fb15ccb3b63952120a1e41,1325397414,37.878619,-89.903994,0,63673
452,2019-01-01 05:56:55,30153452207526,"fraud_Goldner, Kovacek and Abbott",grocery_pos,62.94,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,8a3917293f9dba242c76fde23b22f2a8,1325397415,31.915403,-98.614828,0,76442
453,2019-01-01 05:56:58,4158945090781624,fraud_Brekke and Sons,gas_transport,102.45,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,e27267326e217aa525af1c85a09bd675,1325397418,41.113589000000005,-80.195802,0,16156
454,2019-01-01 05:58:34,4826655832045236,fraud_Hermann-Gaylord,misc_pos,5.45,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,e573c48ad8ab15e0dc00e6533e0ec1dc,1325397514,40.894288,-70.390538,0,
455,2019-01-01 05:58:36,4451438912406400,fraud_Bradtke PLC,grocery_pos,34.0,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,621ff2099ef3b8cf9a8082b41d434f37,1325397516,35.277366,-94.505159,0,74902
456,2019-01-01 05:58:41,4155021259183870,"fraud_Kerluke, Considine and Macejkovic",misc_net,7.81,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,55693f69502f52a76dbc2ebf67137d46,1325397521,35.07159,-99.499248,0,73673
457,2019-01-01 05:59:23,38530489946071,fraud_DuBuque LLC,grocery_pos,110.63,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,dd4c0d7bd6a7a7d6f3afd0e35c2c8306,1325397563,35.5489,-81.29112099999999,0,28650
458,2019-01-01 05:59:53,676248282243,"fraud_Rowe, Batz and Goodwin",grocery_pos,83.69,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,a2223d1f957b8950396a5fc124f7e9fd,1325397593,26.686504,-81.299918,0,33935
459,2019-01-01 05:59:55,345832460465610,fraud_Upton PLC,entertainment,60.78,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,beef039aa24bdd71f3ff31a1beef1a28,1325397595,39.526893,-76.609434,0,21131
460,2019-01-01 06:00:37,3540210836308425,"fraud_Little, Gutmann and Lynch",shopping_net,85.24,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,2c3e2971bce32564e41dba7253bad489,1325397637,34.404171000000005,-103.162568,0,88101
461,2019-01-01 06:03:32,4716561796955522,fraud_Prohaska-Murray,gas_transport,68.47,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,1022ca6ba7f08dedc233a225d8d7c147,1325397812,47.930197,-112.320743,0,59419
462,2019-01-01 06:07:03,3513285035244624,fraud_Howe Ltd,misc_pos,138.38,Ariana,Campbell,F,50932 Neal Valley,Daniels,WV,25832,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,8e42d90ca989c319a93eff927cf88d7d,1325398023,37.008140999999995,-81.411206,0,24318
463,2019-01-01 06:08:11,4467456915153312231,fraud_Jast-McDermott,shopping_pos,15.44,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,d425cdc46d2ba91c46389b1d78140100,1325398091,28.721023,-83.14216400000001,0,
464,2019-01-01 06:09:41,4727244663135968,fraud_Friesen-D'Amore,gas_transport,52.09,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,e7cc36ae49d5a706bab1280d4594b29a,1325398181,29.972385,-87.19384000000001,0,
465,2019-01-01 06:09:43,4756039869079882102,fraud_Cummerata-Jones,gas_transport,73.5,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,41a58b8ea90976936a75896400cc6a3e,1325398183,33.900147,-98.117436,0,76365
466,2019-01-01 06:10:18,342952484382519,fraud_Lockman Ltd,grocery_pos,120.08,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,b50de2d8c81fa92a144c5169b675433c,1325398218,41.742354,-72.711546,0,06110
467,2019-01-01 06:10:23,30082025922891,fraud_Strosin-Cruickshank,grocery_pos,85.88,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,c405d025a611f4bce4201b7b540b32b8,1325398223,26.090246,-82.45350400000001,0,
468,2019-01-01 06:10:27,30491348102802,fraud_Dickinson-Rempel,misc_pos,1.34,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,faaf1f37fac40885dfcc91b599d41f35,1325398227,39.610886,-100.744194,0,67753
469,2019-01-01 06:12:30,6011382886333463,fraud_Heidenreich PLC,grocery_pos,146.38,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,4ea73b4db48c935b0e3c1451c5a5c619,1325398350,44.733358,-84.893102,0,49733
470,2019-01-01 06:14:00,4006047418382,fraud_Schmitt Inc,gas_transport,56.09,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,8ede8dc6511d9b1f6eba6a226424f861,1325398440,35.945631,-83.73349499999999,0,37914
471,2019-01-01 06:14:06,639030014711,fraud_Bogisich Inc,grocery_pos,107.69,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,e49a40354e9df746dfde0a51f2800e79,1325398446,37.446584,-88.22013299999999,0,62931
472,2019-01-01 06:15:18,4063094974360571498,fraud_Pacocha-Bauch,shopping_pos,1.95,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,dac965dc4f91c065fe36327431ead52a,1325398518,41.930677,-111.044483,0,
473,2019-01-01 06:15:36,6011860238257910,fraud_Medhurst PLC,shopping_net,10.09,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,cbf663d4480e0447c14c77d383fb5532,1325398536,36.120627,-97.940436,0,73742
474,2019-01-01 06:16:19,3595192916105588,fraud_Brekke and Sons,gas_transport,107.32,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,992cdd68eb8a0ab38a8bbd18d53f7db5,1325398579,34.170677000000005,-78.082572,0,28479
475,2019-01-01 06:17:31,561942763351,"fraud_Greenholt, Jacobi and Gleason",gas_transport,69.75,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,ec33047979afefd685475b8628da70b5,1325398651,38.919299,-77.37165,0,20191
476,2019-01-01 06:17:56,3560725013359375,"fraud_Ferry, Lynch and Kautzer",misc_net,5.34,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,e6088d5563485a4f5a7de8308003b8ff,1325398676,31.40441,-102.658364,0,
477,2019-01-01 06:19:16,4658490815480264,fraud_Mayert Group,shopping_pos,4.12,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,f313c791f5caa0eb9c5feb773524550b,1325398756,40.2586,-79.20863299999999,0,15658
478,2019-01-01 06:19:49,6501313409525696,fraud_Marks Inc,gas_transport,75.42,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,eb6d76df190f74112bf7f013e5c0ceec,1325398789,31.153295,-104.021759,0,
479,2019-01-01 06:20:49,6011893664860915,fraud_Hudson-Ratke,grocery_pos,199.55,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,a5c13edd756f36c026630d13672974bd,1325398849,38.619691,-105.498059,0,80820
480,2019-01-01 06:20:57,3527536963490470,fraud_Murray-Smitham,grocery_pos,89.52,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,dff84789183257794d8c219fade852d8,1325398857,33.936761,-81.678842,0,29166
481,2019-01-01 06:21:19,5359543825610251,"fraud_Heller, Gutmann and Zieme",grocery_pos,56.57,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,74efe7857ce5a772a98702ad34bd38dc,1325398879,46.567253,-111.692333,0,59635
482,2019-01-01 06:21:35,5596347693144598,fraud_Frami Group,entertainment,1.86,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,6c79af79df33fc648aefb07e81d8249c,1325398895,29.748641999999997,-90.602809,0,70394
483,2019-01-01 06:21:54,3554849923339851,fraud_Pouros-Haag,shopping_pos,8.75,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,531c8697863bc97863f26b99f3d66b64,1325398914,36.645091,-96.464764,0,74056
484,2019-01-01 06:22:54,30290551782700,fraud_Miller-Harris,misc_net,9.41,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,27f52338c47a9470bd6814f35cd8310c,1325398974,36.121165000000005,-88.50975799999999,0,38201
485,2019-01-01 06:22:56,213163860545705,fraud_Ortiz Group,grocery_net,47.51,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,5a9bf6b3759f450b7790d9c70b28bb41,1325398976,33.44865,-82.696711,0,30821
486,2019-01-01 06:24:47,630423337322,fraud_Harber Inc,gas_transport,94.48,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,c9235f76ecb45e67372d79ecac2ffb37,1325399087,49.513555,-117.819653,0,
487,2019-01-01 06:24:59,3506042666828517,fraud_Corwin-Collins,gas_transport,79.27,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,b47ec7498c7c19de4801a850b99c433f,1325399099,38.686653,-80.803493,0,26624
488,2019-01-01 06:25:00,6011975266774121,fraud_Goldner-Lemke,entertainment,19.91,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,1fad38cfc5cd86ef0a4f09a61f836c0d,1325399100,39.21153,-77.322292,0,20841
489,2019-01-01 06:25:07,4079773899158,fraud_Berge LLC,gas_transport,79.39,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,606b05a976ee2bca7323d6afc85e63ce,1325399107,43.673602,-116.40606,0,83646
490,2019-01-01 06:25:40,30181367542315,fraud_Pagac LLC,shopping_pos,5.05,Danielle,Walker,F,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1953-12-25,d44f496e9daab912914ac9513b038df2,1325399140,44.245679,-121.333658,0,97756
491,2019-01-01 06:26:31,4147608975828480,fraud_McCullough LLC,misc_pos,6.92,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,0f415f73833f2a103103617e2884cd46,1325399191,43.989863,-95.473244,0,56183
492,2019-01-01 06:27:39,4045036286570100739,fraud_Lind-Buckridge,entertainment,2.3,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,50e96f9117c71c56bb609c1a95c44d56,1325399259,39.692008,-75.75402199999999,0,19716
493,2019-01-01 06:28:31,4807552641361,fraud_Huels-Hahn,gas_transport,56.62,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,5950789796e17127817c883ac540a5f0,1325399311,40.684998,-83.147487,0,43337
494,2019-01-01 06:29:04,3504178999463051,fraud_Dooley-Thompson,misc_net,9.09,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,b864305de02997f61f35b994fc38c92d,1325399344,39.995553,-83.56832,0,43044
495,2019-01-01 06:29:23,30238755902988,"fraud_Moen, Reinger and Murphy",grocery_pos,102.1,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,af4f7e2b4bd4af575f3c204b484c0a19,1325399363,31.070756,-96.972356,0,76570
496,2019-01-01 06:29:43,6011860238257910,fraud_Strosin-Cruickshank,grocery_pos,168.42,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,d7203e23d13fb7b6ec2e64e343491f14,1325399383,35.594928,-97.620498,0,73162
497,2019-01-01 06:31:07,3517814635263522,fraud_Deckow-O'Conner,grocery_pos,138.23,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,fbd262bbb6d156f57ee4868089051ccf,1325399467,38.06715,-79.888697,0,24445
498,2019-01-01 06:32:36,4585132874641,fraud_Erdman-Kertzmann,gas_transport,69.72,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,6ed5502e8464efee2e341959617bb656,1325399556,39.053407,-93.972916,0,64076
499,2019-01-01 06:33:35,676326610042,fraud_Hills-Olson,grocery_net,48.39,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,a8701a55000472ccae101302e4d2b9f1,1325399615,41.566092,-82.43762199999999,0,
500,2019-01-01 06:34:21,639023984367,fraud_Huels-Nolan,gas_transport,53.33,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,10ec7fc2395a5292495c481d9c99e51a,1325399661,43.811536,-75.890407,0,13682
501,2019-01-01 06:35:07,2229378226512508,fraud_Hickle Group,shopping_pos,142.88,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,79bcbb0643cd247e0d207e75ec9e941e,1325399707,43.234305,-90.085867,0,53577
502,2019-01-01 06:36:16,213173753804333,"fraud_Schultz, Simonis and Little",grocery_pos,98.01,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,01264afa6306be16946441c6e5916f3d,1325399776,40.724135,-85.833294,0,46992
503,2019-01-01 06:37:09,4826655832045236,fraud_Koepp-Witting,grocery_pos,154.0,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,170f40b5833c8a9765c5402d8a2a03a2,1325399829,42.017621000000005,-69.83017,0,
504,2019-01-01 06:38:11,4640395708703,fraud_Koss and Sons,gas_transport,47.19,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,006c20afb2193760d9f923c065d33b9e,1325399891,29.995522,-92.208935,0,70548
505,2019-01-01 06:39:36,4116554952971686,"fraud_Mosciski, Ziemann and Farrell",shopping_net,38.21,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,f80458b210ec8dd611bbd2790e4011aa,1325399976,26.405694,-81.367727,0,34142
506,2019-01-01 06:39:59,3590736522064285,fraud_Stamm-Rodriguez,misc_pos,76.4,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,22dfa297ab94683757e91ba3b9628282,1325399999,34.011987,-92.716863,0,71763
507,2019-01-01 06:40:54,4640395708703,fraud_Conroy Ltd,shopping_pos,15.73,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,a8852559dcae2692a49571835ade27c3,1325400054,30.868471000000003,-92.058125,0,71356
508,2019-01-01 06:41:08,2297447006766555,fraud_Huels-Hahn,gas_transport,43.05,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,3f4cdfc2ec4003b6e3c2baa0a57ba833,1325400068,40.467028000000006,-88.919686,0,61704
509,2019-01-01 06:43:04,36581538659449,"fraud_Schumm, Bauch and Ondricka",grocery_pos,50.18,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1991-01-28,2a2e56cdd8407e87f8fb0b9ea0f208b7,1325400184,35.919237,-85.432351,0,38583
510,2019-01-01 06:43:48,630425673344,"fraud_Moen, Reinger and Murphy",grocery_pos,127.55,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,2b7dd0f19997311f9579839f5d86db5c,1325400228,38.154486,-79.915134,0,
511,2019-01-01 06:43:54,4509142395811241,fraud_McGlynn-Heathcote,misc_net,1636.87,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,9b13fb1ce565b55afe4106ecdee9346b,1325400234,31.608415,-83.145823,0,31774
512,2019-01-01 06:44:00,4423489490781412,fraud_Bednar Group,misc_net,6.7,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,abd2a9fcfeb018cb42091136d691d931,1325400240,41.061364000000005,-90.268802,0,61467
513,2019-01-01 06:44:08,213126662687660,fraud_Miller-Hauck,grocery_pos,65.52,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,a9cbe89c2cd1bd2962f7397e0a3c4bd0,1325400248,27.785758,-99.587766,0,78045
514,2019-01-01 06:47:11,676173792455,fraud_Kilback LLC,grocery_pos,94.7,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,53ce9a8288680138029c000eccda3ef5,1325400431,34.238172,-117.644726,0,92358
515,2019-01-01 06:48:12,581686439828,fraud_Kling-Grant,grocery_net,60.32,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,b149038da8b0b01fe6e820fff05c0d55,1325400492,40.563586,-79.136622,0,15748
516,2019-01-01 06:48:36,60423098130,fraud_Kuphal-Predovic,misc_net,5.68,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,d06c2ec08b29702fba9f3d8925194edb,1325400516,36.742499,-99.02925,0,73842
517,2019-01-01 06:48:38,4514242065619750,fraud_McGlynn-Heathcote,misc_net,199.91,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,515bbdc506029e792d2e1ed06e860645,1325400518,40.476974,-105.541846,0,80517
518,2019-01-01 06:50:07,3567697931646329,fraud_Parisian and Sons,gas_transport,69.77,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,85801ec53570290c6bc05afe48433a4f,1325400607,41.375676,-73.680773,0,10512
519,2019-01-01 06:50:28,38199021865320,"fraud_Greenholt, Jacobi and Gleason",gas_transport,78.73,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,e1fc40aa8789466ad55e0495257e0c21,1325400628,43.241153999999995,-71.402473,0,03258
520,2019-01-01 06:50:59,676298633337,fraud_Cole PLC,grocery_pos,95.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,218ca367de0829db1d5b02dd5b2ec397,1325400659,39.170121,-79.98674100000001,0,26416
521,2019-01-01 06:52:31,6011381817520024,fraud_Torp-Labadie,gas_transport,48.1,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,db9c80e90e2d21b61b53050f15845615,1325400751,41.045216,-104.409531,0,82054
522,2019-01-01 06:53:10,180072527505094,fraud_Rempel Inc,shopping_net,6.64,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,724081f344e32d5a402a958a6341a5e2,1325400790,34.879573,-80.555417,0,28112
523,2019-01-01 06:53:26,4378993458389626,fraud_Sporer Inc,gas_transport,46.58,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,50566de3d4ac51057331660fa668a692,1325400806,44.410079,-70.79915,0,04217
524,2019-01-01 06:53:49,2720012583106919,fraud_Herman Inc,misc_pos,40.77,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,460f2afc75b5a897380863c7128f9ac2,1325400829,43.563076,-101.937733,0,
525,2019-01-01 06:53:54,501828204849,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.12,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,14e63b67bbaaca02c9e9483c5f277ccb,1325400834,37.548058000000005,-95.772655,0,66736
526,2019-01-01 06:54:07,3572976568630035,"fraud_Greenholt, Jacobi and Gleason",gas_transport,64.92,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,c2959f6ce246f729459ea50b5de61c78,1325400847,42.131440000000005,-96.938715,0,68787
527,2019-01-01 06:54:49,2348245054386329,fraud_Dare-Marvin,entertainment,1.9,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,b9268042b9c34cc07c3339ed6728ccfe,1325400889,42.120787,-79.332543,0,14750
528,2019-01-01 06:55:20,30175986190993,"fraud_Greenholt, Jacobi and Gleason",gas_transport,50.13,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,086b259651b660777de46f6f63b55396,1325400920,47.090201,-95.105078,0,56458
529,2019-01-01 06:55:29,180036456789979,fraud_Ledner-Pfannerstill,gas_transport,37.0,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,4f53dc5db243685999523ac65f7ac142,1325400929,42.492540000000005,-90.886837,0,52068
530,2019-01-01 06:55:58,4988304376504,fraud_McCullough LLC,misc_pos,8.73,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,607316193baf6f3dd434d504939c66aa,1325400958,41.731038,-74.573464,0,12733
531,2019-01-01 06:56:09,378904938837132,fraud_Bailey-Morar,grocery_pos,157.71,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,da7cfa4c04344e5f2e9f7f1fa2454e17,1325400969,35.713014,-99.549224,0,73628
532,2019-01-01 06:56:09,4512828414983801773,fraud_Cummings LLC,gas_transport,56.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,190fa28329f4fdcd9cb058cab9b95f0a,1325400969,39.039511,-79.474965,0,26289
533,2019-01-01 06:56:10,3596217206093829,fraud_Pacocha-O'Reilly,grocery_pos,78.49,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,11b51a73e45701b5bc6c9e0a270427ec,1325400970,40.753272,-91.930771,0,52565
534,2019-01-01 06:56:12,3561963695236764,fraud_Rempel Inc,shopping_net,87.84,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,1984-03-03,fab75b69140217baf9c1f402940fe0a1,1325400972,40.495259999999995,-71.508465,0,
535,2019-01-01 06:56:57,4099707841315751,fraud_Sporer Inc,gas_transport,61.04,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,80456b7fe6aac04f1e9ba506fdcc6464,1325401017,37.573021999999995,-79.20938199999999,0,24574
536,2019-01-01 06:58:34,3551217896304745,fraud_Gutmann-Upton,misc_pos,100.93,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,5b7a74efe4949f29c501b27d96c34de8,1325401114,43.55786,-74.42868299999999,0,12108
537,2019-01-01 06:59:09,4640395708703,fraud_Lockman Ltd,grocery_pos,136.43,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,f36b7c2451a1342ba00ea02842db6b18,1325401149,31.334189,-91.736019,0,71354
